ip_mkt_grp_tbl_344_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_292_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_293_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_294_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_655_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_1040_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_4367_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_3116_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_3683_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_1713_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_9700_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_3275_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_21077_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_16116_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_15429_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_8881_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_14366_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_15752_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_341_9d8a08d4b13c912153e27659829a27ad
ip_mkt_grp_tbl_329_9d8a08d4b13c912153e27659829a27ad
